91.25798999,920.0773126
91.25798999,920.1773576
91.19698957,920.2774026
91.19698957,920.3774476
91.07519323,920.4774926
90.99648316,920.5775366
90.94580639,920.6775806
90.88503655,920.7776246
90.82433615,920.8776686
90.68483888,920.9777126
90.62422508,921.0777566
90.56367881,921.1778006
90.58222711,921.2778446
90.46159287,921.3778886
90.45136692,921.4779326
90.53055094,921.5779766
90.47038642,921.6780206
90.48061022,921.7780646
90.49983624,921.8781086
90.43987243,921.9781526
90.39966937,922.0781966
90.32973143,922.1782406
90.28034194,922.2782846
90.15104249,922.3783286
90.24106742,922.4783726
90.0631996,922.5783836
90.13290018,922.6783946
90.02505222,922.7784056
90.04626958,922.8784166
90.04626958,922.9784276
89.92869722,923.0784386
89.81141857,923.1784496
89.69443029,923.2784606
89.63604512,923.3784716
89.63604512,923.4784826
89.65835446,923.5784936
89.68088126,923.6785046
89.62282201,923.7785156
89.56483899,923.8785266
89.57750788,923.9785376
89.58783357,924.0785486
89.44909336,924.1785596
89.39133325,924.2785706
89.2526215,924.3785816
89.12441208,924.4785916
88.98572758,924.5786016
88.98572758,924.6786116
88.9047239,924.7786216
88.83439729,924.8786656
88.7304954,924.9787096
88.71848617,925.0787536
88.62624019,925.1787976
88.47621653,925.2788416
88.38495398,925.3788856
88.23565329,925.4789296
88.14538963,925.5789736
87.86962224,925.6790176
86.93733512,925.7790616
85.67683351,925.8791056
84.79492957,925.9791166
84.16614978,926.0791276
83.13417201,926.1791386
83.34620923,926.2791496
81.39127892,926.3791606
81.04418889,926.4791716
80.67106183,926.5791826
80.38221353,926.6791936
81.34427017,926.7792046
80.81800578,926.8792156
79.86150741,926.9792266
80.48291916,927.0792386
82.85626285,927.1792496
84.20647575,927.2792946
84.78927112,927.3793396
86.68771786,927.4793846
87.40697816,927.5794296
86.5563989,927.6794746
87.82448614,927.7795196
88.66177345,927.8795976
90.11714744,927.9796756
88.41323572,928.0797536
87.67776283,928.1798316
86.85557216,928.2799096
85.90488975,928.3799876
87.25921443,928.4800656
86.67606409,928.5801436
84.61022559,928.6802216
84.48822705,928.7802986
85.65611494,928.8803756
85.49795347,928.9804866
87.09196502,929.0805976
86.68915859,929.1807086
87.36801641,929.2808196
86.68598561,929.3809296
89.40699593,929.4810396
88.02533939,929.5811496
87.49371807,929.6812606
86.7667038,929.7813706
86.78675288,929.8814806
87.76884623,929.9816246
88.23576683,930.0817686
88.72643634,930.1819126
88.98303304,930.2820226
89.24634567,930.3821326
88.46586927,930.4822426
88.41103398,930.5823526
88.60660343,930.6824636
89.13080426,930.7825746
88.43511718,930.8826186
88.26811511,930.9826966
88.41889366,931.0827746
88.51638341,931.1828526
88.16059107,931.2829306
88.38122314,931.3830086
88.49502978,931.4830866
88.47406456,931.5831646
88.6256211,931.6832426
88.6256211,931.7833216
88.53343967,931.8834006
88.53248102,931.9834796
88.4785863,932.0835586
88.12355206,932.1836376
87.66835687,932.2837156
88.15945884,932.3837946
88.46835641,932.4838736
89.36090081,932.5839526
90.07374867,932.6840316
90.42726615,932.7841106
90.81128819,932.8841896
91.18190647,932.9842356
91.19764621,933.0842816
92.06736996,933.1843276
90.43274,933.2843736
88.75635355,933.3844196
88.55145952,933.4844656
87.46142116,933.5845116
87.03717743,933.6845576
85.0424598,933.7846036
82.44689437,933.8846496
82.55943378,933.9846616
83.57876511,934.0846736
82.30832419,934.1846856
83.23016387,934.2846976
81.76631606,934.3847106
82.83785466,934.4847226
84.07490729,934.5847346
85.80524553,934.6847466
87.73796156,934.7847586
89.7531087,934.8847706
88.82094574,934.9847826
89.90945921,935.0847946
90.44910127,935.1848076
89.16238102,935.2848206
89.91740707,935.3848336
90.83424617,935.4848466
90.43970673,935.5848596
90.72033905,935.6848726
91.56970238,935.7848856
92.81832097,935.8848986
94.6873816,935.9849116
95.96301707,936.0849246
98.6752772,936.1849376
100.4348562,936.2849506
101.9383176,936.3849636
101.1399517,936.4849756
102.2662209,936.5849876
98.83567003,936.6849996
97.11014322,936.7850126
96.31640442,936.8850256
97.84651542,936.9850376
94.8384964,937.0850506
92.81481608,937.1850626
91.80773392,937.2850746
90.6480586,937.3850866
89.41174758,937.4850986
87.83592825,937.5851106
88.47315977,937.6851226
85.34764606,937.7851346
84.3845979,937.8851466
84.5724558,937.9851586
84.38258228,938.0851706
84.64071282,938.1851826
82.37438914,938.2851946
82.56924352,938.3852066
85.73943126,938.4852186
87.65277944,938.5852306
86.83363595,938.6852426
88.07139358,938.7852546
88.0990951,938.8852666
87.06009747,938.9852786
87.02580034,939.0852906
86.39704972,939.1853026
85.90029251,939.2853146
86.37511419,939.3853266
86.41649373,939.4853386
87.16174603,939.5853506
86.76485483,939.6853626
85.28886195,939.7853746
87.73283629,939.8853856
86.45426715,939.9853966
86.59035974,940.0854076
87.88406967,940.1854186
86.43726113,940.2854296
85.40714325,940.3854746
86.21519738,940.4855196
86.42331858,940.5855646
86.90534988,940.6855766
85.9192665,940.7855886
85.06909047,940.8856006
85.62318877,940.9855456
86.14789884,941.0854906
86.60698897,941.1854356
86.48063301,941.2853806
86.76946581,941.3853256
86.4495806,941.4852706
86.31303643,941.5852156
86.52283095,941.6851606
86.48577804,941.7851056
86.38645904,941.8850506
86.46074459,941.9849956
86.47248255,942.0849406
86.41186358,942.1848856
86.45004328,942.2848306
86.45004328,942.3847756
86.42476526,942.4847206
86.41562645,942.5846656
86.34286425,942.6846106
86.39045362,942.7845556
86.3176702,942.8845006
86.34286425,942.9844456
86.23166518,943.0843906
86.18445502,943.1843356
86.00988276,943.2842806
86.0705549,943.3841926
86.23085394,943.4841046
86.15706658,943.5840166
86.12049584,943.6839616
85.93305536,943.7839066
85.95847976,943.8838516
86.63105768,943.9838626
86.52935885,944.0838746
85.67963788,944.1838866
85.64409185,944.2838986
86.60335365,944.3839106
84.93827454,944.4839226
85.941,944.5
86.70259852,1003.200695
86.55934525,1003.300705
85.72286918,1003.400713
87.47788274,1003.500721
86.5134671,1003.600729
86.45392202,1003.700737
86.90828613,1003.800744
86.57702138,1003.900752
85.74602,1004.000761
86.32155445,1004.10077
85.35578616,1004.200779
85.75902512,1004.300788
85.43734571,1004.400797
87.06785154,1004.500806
87.24207781,1004.600815
86.752407,1004.700825
87.37470909,1004.800835
87.3001708,1004.900845
87.03016718,1005.000855
87.91649389,1005.100865
86.94394746,1005.200875
86.64606337,1005.300885
86.59729101,1005.400895
86.87974484,1005.500905
86.44223517,1005.600915
86.43708817,1005.700925
86.40544135,1005.800935
86.25190137,1005.900945
86.32647505,1006.000955
86.35791982,1006.100965
86.35791982,1006.200975
86.46403958,1006.300985
86.61334038,1006.400995
86.61813219,1006.501005
86.79936895,1006.601015
86.92266588,1006.701026
87.02948156,1006.801037
87.07847341,1006.901048
87.31013541,1007.001059
87.34237097,1007.101037
87.52497009,1007.201015
87.57516918,1007.300992
87.68289501,1007.400969
87.60764965,1007.500946
87.6402322,1007.600923
87.61569765,1007.7009
87.64850539,1007.800877
87.62431272,1007.900854
87.58219226,1008.000831
87.5916126,1008.100808
87.54479114,1008.200785
87.58932968,1008.300762
87.32250796,1008.400739
87.30773157,1008.500716
87.30773157,1008.500716
